,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,Class,status
20,9,15,7,41,7,5,137,10,3,3,9,9,16,7,14,6,3,2,3,15,28,6,7,4,5,11,9,5,2,6,11,111,24,56,8,9,3235.5,213.2375883,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,254.0524445,254.0568848,0.935569167,0.893648207,0.935541868,-2.588988543,-0.72577107,0,0.001231405,0,0.000910744,0.997857851,0.0014,0,0.001906612,0.996693388,0.167528926,0.167687603,0.167890083,0.496893388,0.331942149,0.335983471,0.332070248,4.13E-06,0.333563636,0.334117355,0.332299174,1.98E-05,5.79E-05,3.64E-05,0.000501653,0.999404132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.874517544,0.328827846,0.653305964,-1.418871023,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.053586654,0.05091981,0.308094981,0.04974031,0.057660977,0.054622031,0.011116145,0.012226456,0.01199817,4.187834035,3.435736698,3.629037943,0.048588667,2,0,0,2,2,2,2,0,0,300,0,0,239,230,296,273,0,0,0,0,0,0,0,0,0,0,0,0.285152066,0.714847934,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
21,5,20,5,53,11,9,11,11,5,1,18,10,3,10,28,8,1,2,2,14,41,4,8,9,4,11,9,4,5,9,17,128,27,54,28,14,3302,215.4802289,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.9380188,253.943512,0.935181797,0.89325726,0.935155928,-2.584859133,-0.835498333,0,0.001076033,0,0.001035537,0.99788843,0.001047107,0,0.002104959,0.996847934,0.167615702,0.167790909,0.168127273,0.496466116,0.331770248,0.335319008,0.332905785,4.96E-06,0.334390083,0.333722314,0.33187438,1.32E-05,0,0,0.000546281,0.999453719,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,136.4606325,186.7908516,0.8729959,0.32872762,0.6551677,-1.424146317,0,1100,1,1100,1,1100,12,1100,1,1100,1,1100,1,1100,22,0.05455685,0.051632755,0.308697115,0.049794674,0.057123958,0.055926152,0.011822002,0.013381512,0.012063468,4.194033812,3.45902193,3.721964376,0.055748169,2,0,0,2,0,2,2,0,0,360,0,0,228,227,328,324,0,0,0,0,0,0,0,0,0,0,0,0.323485124,0.676514876,0,0,0,0,0,0,0,0,0,13,10,9,9,9,9,13,0,0,active,0
22,16,16,7,40,8,13,131,10,237,2,20,9,4,24,10,29,1,2,1,15,7,5,7,13,2,17,6,4,3,12,17,118,22,61,26,22,3185.5,211.2375883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.1116486,254.1119232,0.935133815,0.893211484,0.935107827,-2.587892056,-0.852549613,0,0.000160331,0,0.000603306,0.999236364,0.000347934,0,0.001338017,0.99831405,0.167620661,0.167790083,0.167782645,0.496806612,0.332881818,0.337516529,0.329597521,4.13E-06,0.332670248,0.333002479,0.334317355,9.92E-06,5.21E-05,4.63E-05,0.000543802,0.999357851,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.872370507,0.328712652,0.617462026,-1.410481269,0,1100,1,1100,1,1100,14,1100,1,1100,1,1100,1,1100,20,0.054183194,0.051091917,0.308974842,0.049867406,0.058995047,0.05566531,0.012140698,0.002356406,0.000427725,4.193122403,3.447897497,3.803031667,0.048980292,2,0,0,2,2,2,2,0,0,330,0,0,277,243,346,338,0,0,0,0,0,0,0,0,0,0,0,0.277861157,0.722138843,0,0,0,0,0,0,0,0,0,13,10,10,9,9,9,13,0,0,inactive,1
23,12,25,10,40,6,13,3,10,11,1,28,10,4,14,11,27,1,4,1,13,20,4,6,12,2,14,15,5,4,16,7,149,14,37,35,4,1906,164.0243852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.2121735,254.2123566,0.935474575,0.893553197,0.935457349,-2.589829445,-0.75011158,0,0,0,0.000593388,0.999406612,0,0,0.001332231,0.998667769,0.167531405,0.167755372,0.167756198,0.496957025,0.332514876,0.337769421,0.329710744,4.96E-06,0.333610744,0.331929752,0.334456198,3.31E-06,0,0,0.000571901,0.999428099,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.873901979,0.328803485,0.631299474,-1.432365742,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,21,0.053265998,0.053023665,0.30839702,0.049790491,0.05858027,0.054631212,0.011443201,3.41E-05,0,4.188548973,3.422665182,3.68070235,0.047530254,2,0,0,2,2,2,2,0,0,310,0,0,252,222,309,331,0,0,0,0,0,0,0,0,0,0,0,0.262372727,0.737627273,0,0,0,0,0,0,0,0,0,13,11,9,9,9,9,13,0,0,active,0
24,16,21,9,66,6,9,130,7,11,2,13,9,18,5,16,20,1,2,1,15,34,3,10,12,2,22,11,5,5,11,12,132,13,78,29,13,3112.5,209.2375883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.9348755,253.9376678,0.935351253,0.893425763,0.935318112,-2.586379051,-0.794557869,0,0.001693388,0,0.001028099,0.997278512,0.002058678,0,0.002159504,0.995781818,0.167657851,0.167618182,0.167985124,0.496738843,0.333667769,0.334885124,0.331442975,4.13E-06,0.333310744,0.336409091,0.330260331,1.98E-05,3.39E-05,0,0.000541322,0.999424793,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,127.4262749,185.9237616,0.873539801,0.328770792,0.642259897,-1.374964607,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.054976353,0.052072151,0.308804657,0.049783573,0.059760609,0.055808047,0.012049699,0.015361331,0.01522033,4.190601651,3.445171073,3.701894421,0.054588649,2,0,0,2,1,2,2,0,0,288,0,0,243,215,291,287,0,0,0,0,0,0,0,0,0,0,0,0.297732231,0.702267769,0,0,0,0,0,0,0,0,0,13,9,11,9,11,9,13,0,0,active,1
25,8,28,7,21,8,12,173,10,176,1,19,12,2,12,10,30,2,2,2,10,20,3,7,14,2,15,10,5,5,16,12,139,20,46,27,6,3184,211.4802289,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.9247284,253.9338226,0.935308516,0.893448889,0.93528825,-2.588193655,-0.807907462,0,0.00155124,0,0.001000826,0.997447934,0.001703306,0,0.002165289,0.996131405,0.167566942,0.167656198,0.167938843,0.496838017,0.331708264,0.336389256,0.331898347,4.13E-06,0.334730579,0.333559504,0.331696694,1.32E-05,7.19E-05,2.40E-05,0.000547107,0.999357025,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,122.5009809,184.0033665,0.873149743,0.328776769,0.638484185,-1.42311588,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,22,0.055080607,0.052104468,0.308894046,0.049781903,0.058785578,0.055645187,0.011791728,0.015627046,0.014906171,4.190020713,3.441237843,3.72572809,0.049130611,2,0,0,2,2,2,2,0,0,319,0,0,261,227,311,318,0,0,0,0,0,0,0,0,0,0,0,0.272478512,0.727521488,0,0,0,0,0,0,0,0,0,14,22,12,11,11,10,14,0,0,active,1
26,9,14,4,33,7,14,9,10,16,4,7,5,12,8,20,30,4,4,3,17,23,3,8,9,7,12,13,2,4,12,15,108,12,59,35,6,3330.5,216.8944424,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253.5951996,253.6029205,0.935254633,0.893452287,0.935228288,-2.587872505,-0.826621473,0,0.003566116,0.000221488,0.00067438,0.995538017,0.003879339,0.000507438,0.001410744,0.994202479,0.167628099,0.16773719,0.167846281,0.49678843,0.331703306,0.338092562,0.3302,4.13E-06,0.33397686,0.332919008,0.333100826,3.31E-06,3.88E-05,0.00012562,0.000344628,0.999490909,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,106.4229531,151.112038,0.872934908,0.328777593,0.638018335,-1.412308701,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,14,0.056441162,0.05373593,0.30888793,0.049721337,0.05838774,0.055689729,0.011685242,0.03160152,0.031266758,4.19199601,3.451042307,3.761394889,0.052942459,2,0,0,2,1,2,2,0,0,310,0,0,251,229,285,284,0,0,0,0,0,0,0,0,0,0,0,0.280252893,0.719747107,0,0,0,0,0,0,0,0,0,13,10,11,9,9,9,13,0,0,inactive,1
27,13,25,8,51,21,20,8,13,25,6,8,10,31,7,27,40,9,9,7,21,16,8,8,20,10,26,21,238,278,27,14,126,24,56,58,14,6075,302.9360726,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.8496246,253.6161194,0.935185015,0.89326632,0.935151398,-2.575433016,-0.721869409,0,0.002345455,0.000687603,0.001659504,0.995307438,0.004307438,0.00113719,0.002512397,0.992042975,0.168177686,0.168186777,0.168257025,0.495378512,0.334205785,0.336889256,0.328900826,4.13E-06,0.333886777,0.333315702,0.332797521,0,0.000108264,0.00037686,0.000896694,0.998618182,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,158.5618918,167.2357328,0.874282903,0.328729913,0.723816403,-1.399543039,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.054643059,0.053114262,0.308579047,0.049669215,0.058503236,0.058038054,0.010798058,0.015790767,0.028114732,4.201725039,3.50115815,3.601213251,0.074804019,2,0,0,1,0,2,2,0,0,252,0,0,239,280,263,249,0,0,0,0,0,0,0,0,0,0,0,0.411717355,0.588282645,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
28,10,28,4,24,7,19,10,9,15,3,9,6,22,8,25,26,6,3,2,14,28,3,4,9,4,12,10,2,3,12,8,140,13,52,57,13,3149,210.6518018,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253.7082062,253.7189789,0.935597062,0.893668175,0.935571134,-2.590497971,-0.727846265,0,0.003175207,0.000215702,0.000634711,0.99597438,0.003117355,0.000506612,0.001385124,0.994990909,0.167385124,0.167702479,0.167716529,0.497195868,0.33162562,0.338006612,0.330363636,4.13E-06,0.336470248,0.331997521,0.331509091,2.31E-05,0,9.92E-05,0.000341322,0.999559504,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,101.0865436,0,0.874312786,0.328832968,0.63031968,-1.394167857,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,11,0.05502184,0.052742152,0.308002189,0.049718458,0.057843101,0.053905392,0.010807774,0.030924404,0.030443798,4.185176132,3.438005541,3.675644584,0.04624837,2,0,0,2,1,2,2,0,0,243,0,0,213,203,246,242,0,0,0,0,0,0,0,0,0,0,0,0.247321488,0.752678512,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
29,19,39,10,46,16,16,21,11,19,5,23,10,40,8,27,55,6,7,8,20,33,11,6,19,10,26,21,12,478,35,23,9,41,64,55,4,4110,239.9655101,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.5992279,253.605484,0.934460044,0.892541587,0.934431314,-2.567907333,-0.900208235,0,0.003279339,0.001289256,0.001534711,0.993896694,0.004290083,0.002014876,0.002229752,0.991465289,0.168670248,0.168467769,0.168495041,0.494366942,0.335864463,0.336701653,0.327428926,4.96E-06,0.331571901,0.335263636,0.333164463,0,0.000179339,0.000631405,0.000906612,0.998282645,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,160.2925521,186.1768629,0.871595547,0.328540942,0.714412603,-1.382566138,0,1100,1,1100,1,1100,3,1100,1,1100,1,1100,1,1100,23,0.056298855,0.053568102,0.309505524,0.049817413,0.05890307,0.060497837,0.011601658,0.017923546,0.017595584,4.216633629,3.56223876,3.759608803,0.089718771,2,0,0,1,1,2,2,0,0,278,0,0,264,299,282,277,0,0,0,0,0,0,0,0,0,0,0,0.493438017,0.506561983,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,0
30,5,19,6,9,15,237,5,4,148,1,4,13,1,7,2,23,3,7,2,10,22,6,11,2,5,22,5,4,7,4,13,143,10,67,9,9,3214,212.6518018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0248108,254.1381989,0.935201168,0.89328301,0.93518132,-2.589026451,-0.860230565,0,0.001015702,0,0.000738843,0.998245455,0.000815702,0,0.001258678,0.99792562,0.167592562,0.167545455,0.167910744,0.49695124,0.335047107,0.335363636,0.329585124,4.13E-06,0.334642975,0.335528099,0.32982562,3.31E-06,2.81E-05,0,0.000497521,0.99947438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.872511824,0.328734215,0.629224946,-1.401663311,0,1100,1,1100,1,1100,5,1100,1,1100,1,1100,1,1100,15,0.053600853,0.050803546,0.308408577,0.049847805,0.057226099,0.054233648,0.011424489,0.008888673,0,4.191213283,3.435881449,3.732623745,0.049875219,2,0,0,2,1,2,2,0,0,262,0,0,234,195,268,256,0,0,0,0,0,0,0,0,0,0,0,0.269684298,0.730315702,0,0,0,0,0,0,0,0,0,15,10,11,11,12,12,15,0,0,inactive,1
31,15,11,6,30,19,11,21,17,10,7,16,5,6,7,14,12,5,6,7,20,7,4,4,11,6,11,18,266,267,11,16,144,34,29,14,9,3232,213.4802289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.3301697,254.3304291,0.935889184,0.893959165,0.935853243,-2.591635704,-0.634270251,0,0,0.000232231,0.000657851,0.999109917,0,0.000508264,0.001404959,0.998086777,0.167333884,0.167665289,0.167685124,0.497315702,0.330618182,0.337768595,0.331609091,4.13E-06,0.334509091,0.334189256,0.331298347,3.31E-06,0,0.000113223,0.000357851,0.999528926,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.875704629,0.328907554,0.656078097,-1.394261316,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,22,0.051541366,0.04846152,0.307316814,0.049693555,0.055677811,0.053099176,0.009902951,0.00013745,0,4.181755909,3.404878531,3.526904209,0.044431763,2,0,0,2,2,2,2,0,0,238,0,0,208,180,232,236,0,0,0,0,0,0,0,0,0,0,0,0.251357025,0.748642975,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
32,7,23,1,28,6,11,11,8,2,6,23,2,33,4,27,10,7,1,1,17,24,3,9,4,1,16,8,4,4,9,17,105,11,42,17,2,3047.5,207.2375883,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.6401978,253.6504211,0.934606969,0.892752349,0.934581637,-2.585159779,-1.030970216,0,0.001890909,0,0.00184876,0.996260331,0.00183719,0,0.003915702,0.994247107,0.167509091,0.167736364,0.168379339,0.496375207,0.328702479,0.333785124,0.337507438,4.96E-06,0.336257851,0.33544876,0.328266942,2.64E-05,0,0,0.000961983,0.999038017,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110.4034793,167.2479493,0.869794443,0.32859496,0.585853398,-1.408827953,-163.1115054,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,14,0.056524648,0.054299455,0.309561658,0.049881079,0.06194911,0.056766019,0.013031004,0.020286893,0.019344973,4.197157991,3.483921643,3.939196263,0.056583084,2,0,0,2,1,2,2,0,0,278,0,0,271,259,266,288,0,0,0,0,0,0,0,0,0,0,0,0.302043802,0.697956198,0,0,0,0,0,0,0,0,0,14,16,11,10,11,10,14,0,0,inactive,1
33,4,22,1,30,8,4,4,11,5,13,13,3,25,10,26,10,9,1,1,15,24,1,8,3,2,8,11,8,8,5,13,111,13,26,23,10,1835,161.1959581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.6239471,254.1543121,0.935289741,0.893400729,0.935268044,-2.5852983,-0.800221503,0,0.003753719,0,0.001622314,0.994623967,0.00134876,0,0.003260331,0.995390909,0.167833884,0.167589256,0.168099174,0.496477686,0.331970248,0.333986777,0.334038017,4.96E-06,0.330729752,0.337238017,0.33202562,6.61E-06,7.19E-05,0,0.000852066,0.999076033,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,114.0104836,0,0.873510465,0.328764377,0.661134318,-1.408857738,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,18,0.056299806,0.053694402,0.308757827,0.049815201,0.058677801,0.056186647,0.012093581,0.030553787,0,4.192791931,3.473884627,3.68403989,0.056703834,2,0,0,1,0,2,2,0,0,354,0,0,256,242,344,340,0,0,0,0,0,0,0,0,0,0,0,0.330992562,0.669007438,0,0,0,0,0,0,0,0,0,13,15,11,10,10,10,13,0,0,inactive,0
34,4,22,1,25,5,6,16,11,7,7,22,5,32,5,22,33,4,1,1,20,26,1,8,3,2,12,9,5,8,6,13,114,9,31,23,14,1798,159.1959581,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.7911377,253.7984009,0.935325265,0.893431425,0.935303509,-2.583483934,-0.771599174,0,0.002805785,0,0.001641322,0.995552893,0.003427273,0,0.003098347,0.99347438,0.167813223,0.167665289,0.16818843,0.496333058,0.33108595,0.334655372,0.334253719,4.96E-06,0.330946281,0.339566942,0.329480165,6.61E-06,8.10E-05,0,0.000892562,0.999026446,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,132.0734081,176.0271405,0.873904542,0.328772265,0.681547507,-1.393560749,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,15,0.055251266,0.05249678,0.308489999,0.049787874,0.058052748,0.056211584,0.011905623,0.022366339,0.021978401,4.19408274,3.478186483,3.63220863,0.060338294,2,0,0,1,1,2,2,0,0,275,0,0,242,248,277,293,0,0,0,0,0,0,0,0,0,0,0,0.359432231,0.640567769,0,0,0,0,0,0,0,0,0,12,11,11,9,9,9,12,0,0,inactive,0
35,11,6,5,28,16,12,12,12,15,5,6,7,6,10,15,31,6,5,4,16,24,6,6,9,7,17,12,335,357,17,16,148,20,10,31,9,1845.5,161.7817446,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.0192108,254.0265198,0.935719013,0.893789053,0.935692132,-2.58648634,-0.654857874,0,0.001987603,0,0.001101653,0.996910744,0.002480165,0,0.002200826,0.995319008,0.167660331,0.167719835,0.167889256,0.496730579,0.334436364,0.336667769,0.328891736,4.13E-06,0.331690909,0.333579339,0.334729752,0,0.000152893,0.000160331,0.000908264,0.998778512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.875511832,0.328863953,0.701018754,-1.403623593,0,1100,1,1100,1,1100,2,1100,1,1100,1,1100,1,1100,21,0.05317226,0.050676458,0.307624711,0.049665045,0.054623942,0.054724729,0.010288786,0.016163866,0.015775187,4.187984291,3.443754022,3.53979089,0.05250061,2,0,0,1,1,2,2,0,0,206,0,0,217,216,228,245,0,0,0,0,0,0,0,0,0,0,0,0.306797521,0.693202479,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,active,0
36,10,6,7,30,16,11,14,13,13,6,6,7,9,15,16,28,4,6,5,16,23,7,4,9,9,12,11,296,262,17,18,114,20,10,32,8,1862,161.1959581,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.9514008,253.9563904,0.935489893,0.893559217,0.935463428,-2.586218119,-0.723409891,0,0.002001653,0,0.001101653,0.996896694,0.002515702,0,0.002193388,0.995290909,0.167691736,0.167730579,0.167916529,0.496661157,0.334367769,0.336842149,0.328785124,4.96E-06,0.331229752,0.333914876,0.33484876,6.61E-06,0.00018843,0.000126446,0.000909917,0.998775207,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,133.6810593,175.9144492,0.874416056,0.328805074,0.671296432,-1.40066831,0,1100,1,1100,1,1100,12,1100,1,1100,1,1100,1,1100,14,0.053359979,0.051009102,0.30773597,0.049740136,0.054750036,0.054575871,0.010513384,0.017671952,0.016210396,4.190444082,3.452340234,3.629011347,0.051594747,1,0,0,0,1,1,1,0,0,227,0,0,186,219,223,226,0,0,0,0,0,0,0,0,0,0,0,0.315177686,0.684822314,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,0
37,7,24,4,43,7,6,14,9,4,3,11,5,29,8,7,38,2,4,2,15,27,5,18,9,3,15,11,2,146,9,30,106,35,44,14,19,6594.5,317.521859,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.4480743,253.6998596,0.93451339,0.892662823,0.9344908,-2.568387508,-0.895044625,0,0.003292562,0.000355372,0.00254876,0.993803306,0.002265289,0.000603306,0.003789256,0.993342149,0.168395868,0.168371901,0.168896694,0.494335537,0.331155372,0.335849587,0.332990909,4.13E-06,0.332765289,0.336261157,0.330973554,0,0.000131405,0.000252066,0.001480165,0.998136364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,149.7025516,195.7260501,0.871922223,0.328572043,0.719236713,-1.405517931,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,17,0.057744621,0.053428359,0.30991839,0.049798572,0.060816014,0.061252156,0.01235851,0.026328168,0.01293128,4.213791604,3.542385945,3.737321893,0.087695958,2,0,0,1,0,2,2,0,0,314,0,0,275,332,324,294,0,0,0,0,0,0,0,0,0,0,0,0.511661157,0.488338843,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
38,8,30,4,20,8,8,131,15,11,2,7,5,30,9,22,32,6,3,2,20,24,5,7,8,4,16,9,427,9,8,7,2,14,55,19,23,3163,209.8233747,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,253.3033142,253.4990234,0.934704065,0.892771065,0.934672773,-2.579073191,-0.940043807,0,0.004656198,0,0.000452066,0.994891736,0.004171074,0,0.000883471,0.994945455,0.168217355,0.168010744,0.168113223,0.495658678,0.337271074,0.335846281,0.326878512,4.13E-06,0.329142149,0.335140496,0.335710744,6.61E-06,8.84E-05,0,0.000229752,0.999681818,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,116.6727367,164.2904508,0.87124411,0.328599802,0.666898181,-1.404492944,0,1100,1,1100,1,1100,5,1100,1,1100,1,1100,1,1100,22,0.057970338,0.054427725,0.309434058,0.049897575,0.058590098,0.057666945,0.012687196,0.038612925,0.02814967,4.20605758,3.515967809,3.836824558,0.0686855,2,0,0,2,0,2,2,0,0,323,0,0,286,278,318,320,0,0,0,0,0,0,0,0,0,0,0,0.402836364,0.597163636,0,0,0,0,0,0,0,0,0,12,10,11,9,9,9,12,0,0,inactive,0
39,7,23,5,29,9,6,6,2,4,4,8,3,32,8,16,44,8,4,3,13,24,3,11,5,5,22,11,440,5,7,8,114,5,66,32,22,3285.5,216.0660154,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.425766,253.4352875,0.934965193,0.893028855,0.934932768,-2.580872536,-0.868772745,0,0.004396694,0,0.00048843,0.995114876,0.00501405,0,0.000844628,0.994141322,0.168130579,0.167959504,0.168042149,0.495867769,0.33693719,0.333984298,0.32907438,4.13E-06,0.330586777,0.335371074,0.334035537,6.61E-06,7.77E-05,0,0.000245455,0.99967686,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,121.9962642,154.2451899,0.872469168,0.328665852,0.678429957,-1.399048518,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,9,0.057324739,0.054783067,0.309108715,0.049790122,0.060593449,0.057343375,0.012522873,0.035144236,0.034749956,4.202647661,3.501734834,3.767452705,0.065681277,2,0,0,1,1,2,2,0,0,295,0,0,266,280,291,312,0,0,0,0,0,0,0,0,0,0,0,0.412384298,0.587615702,0,0,0,0,0,0,0,0,0,13,10,9,9,9,9,13,0,0,inactive,0
40,4,22,5,29,12,13,8,5,10,3,6,4,31,4,17,40,3,5,4,10,32,5,6,9,4,12,13,229,6,14,12,131,7,44,23,21,3333,216.308656,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,253.5726013,253.3418427,0.93499589,0.893072724,0.934972405,-2.581715107,-0.861026466,0,0.003895868,0,0.00044876,0.995655372,0.006206612,0,0.000790083,0.993003306,0.168281818,0.167799174,0.167928926,0.495990083,0.33804876,0.334809917,0.327134711,6.61E-06,0.328347107,0.336847107,0.334799174,6.61E-06,0.000113223,0,0.000260331,0.999626446,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,127.1330434,0,0.872485367,0.328677102,0.676819289,-1.407291141,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,10,0.056783673,0.055252722,0.309217939,0.049756493,0.060112135,0.057158265,0.012231151,0.028728375,0.03971509,4.201365529,3.508837085,3.768901627,0.064261731,2,0,0,1,1,2,2,0,0,311,0,0,295,310,339,307,0,0,0,0,0,0,0,0,0,0,0,0.39097438,0.60902562,0,0,0,0,0,0,0,0,0,13,9,9,9,9,9,13,0,0,inactive,1
41,7,24,4,54,10,6,6,4,10,3,6,5,26,6,12,34,3,5,3,18,30,5,5,5,6,20,10,467,6,12,16,138,6,69,15,20,3208.5,212.0660154,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,253.29216,253.3033752,0.934883058,0.892962396,0.934861362,-2.581678867,-0.904104948,0,0.005043802,0,0.000438843,0.994517355,0.005686777,0,0.000819835,0.993493388,0.168138843,0.167908264,0.168031405,0.495921488,0.336694215,0.335912397,0.32738843,4.96E-06,0.33023719,0.334957025,0.334799174,6.61E-06,9.01E-05,0,0.000220661,0.999689256,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,112.2873478,0,0.871888331,0.328648808,0.669987092,-1.403282088,0,1100,1,1100,1,1100,1,1100,1,1100,1,1100,1,1100,11,0.058361561,0.055701496,0.309572347,0.049796608,0.060712006,0.05779115,0.01302641,0.040519551,0.040072343,4.202345375,3.517640405,3.814216266,0.063388129,2,0,0,2,1,2,2,0,0,308,0,0,317,282,313,334,0,0,0,0,0,0,0,0,0,0,0,0.38121157,0.61878843,0,0,0,0,0,0,0,0,0,13,11,10,9,9,9,13,0,0,inactive,0
