"ID","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","Class"
"CHEMBL329566",3.766200000000003,89.21600000000007,132.2697508333857,12.47,293.41,293.177964356,2,0,2,0,2,0,2,22,45,3,0,4,2,1,2,0,1,1,2,0,1,0.4,13.327635190609351,8.179295271288133,6.857534576884511,4.987206258276283,4.104337902769411,8.179295271288133,6.857534576884511,4.987206258276283,4.104337902769411,-1.6399999999999997,13.984366672921752,5.527699127637112,2.3659171597633133,"active"
"CHEMBL3357024",4.896400000000004,113.50000000000004,175.83789779616666,51.66,412.9170000000003,412.15537034,5,0,2,0,4,1,6,29,54,0,0,4,2,1,2,1,1,1,1,0,1,0.391304347826087,17.58956429567315,10.439490206605772,7.785301286261466,5.896008618501911,4.402223481100127,10.061525733596545,7.3488655057894805,5.660911515714173,4.207523254725212,-2.5299999999999994,19.77204360280117,8.455365034746059,3.966973023492167,"inactive"
"CHEMBL3357042",5.304000000000006,114.38800000000005,171.9757494515495,33.2,394.94600000000025,394.18119116400004,3,0,2,0,2,1,4,28,55,0,0,4,2,1,2,1,1,1,1,0,1,0.4166666666666667,17.427768253124675,10.633030326810115,8.706348474204917,6.019601273039713,4.582334241783973,10.255065853800886,8.269912693732932,5.784504170251974,4.387634015409057,-2.1299999999999994,19.197931224008727,8.083039507399736,3.86027542200662,"inactive"
"CHEMBL346230",4.064500000000003,85.32100000000005,121.7970946430114,3.24,265.40000000000003,265.183049736,1,0,4,0,1,0,1,20,43,0,0,3,2,0,1,0,0,0,2,0,1,0.3684210526315789,12.471793142952784,7.558060836236042,6.0724944472906826,4.340047947393105,3.3656149358303096,7.558060836236042,6.0724944472906826,4.340047947393105,3.3656149358303096,-1.5999999999999996,13.38615916955017,5.802301130728029,2.637684461805555,"active"
"CHEMBL353846",3.7035000000000027,93.47400000000006,138.4429352404879,29.54,311.425,311.18852904000005,3,0,8,0,3,0,3,23,48,0,0,2,2,0,0,0,0,0,2,0,0,0.35,13.942990262259762,8.247212894312641,5.448759936229916,4.047776930868338,2.654096753961272,8.247212894312641,5.448759936229916,4.047776930868338,2.654096753961272,-2.1299999999999994,17.227434890336944,9.108937663448202,4.931558835148673,"inactive"
"CHEMBL3609328",3.347500000000002,91.34970000000004,138.96241052060958,30.869999999999997,328.36600000000004,328.149953016,4,1,0,1,4,0,6,24,42,0,0,4,2,1,2,0,1,2,2,0,0,0.2777777777777778,13.390098472402276,7.9869772692516445,6.202111011072572,4.480799068941339,3.092186164113767,7.9869772692516445,6.202111011072572,4.480799068941339,3.092186164113767,-2.4699999999999993,15.080885136281623,5.868053862108094,2.7334833063748967,"active"
"CHEMBL363581",4.4657000000000036,90.49100000000006,140.19345414728053,12.47,329.44000000000005,329.12496348,2,0,2,0,3,0,4,23,43,3,1,4,2,1,2,0,1,2,2,0,0,0.3684210526315789,14.145887484633993,8.796599200520749,7.688943580001294,5.790272347848169,4.852178347890984,7.980102619593022,6.605166623514468,4.606875894453784,3.7023654077853694,-1.3599999999999999,15.184316073536854,5.930369176789154,2.7964954366104386,"active"
"CHEMBL366164",4.4657000000000036,90.49100000000006,140.19345414728053,12.47,329.44000000000005,329.12496348,2,0,2,0,3,0,4,23,43,3,0,4,2,1,2,0,1,2,2,0,0,0.3684210526315789,14.145887484633993,8.796599200520749,7.688943580001294,5.790272347848169,4.852178347890984,7.980102619593022,6.605166623514468,4.606875894453784,3.7023654077853694,-1.3599999999999999,15.184316073536854,5.930369176789154,2.7964954366104386,"active"
"CHEMBL3735756",5.152500000000005,130.722,196.40319611029284,40.160000000000004,447.5750000000003,447.24095853599994,5,0,12,0,5,0,5,33,66,0,0,4,3,0,1,0,0,1,3,0,0,0.35714285714285715,19.58791396793368,11.606438246823542,8.307742087970132,6.100962726492712,4.19389681705179,11.606438246823542,8.307742087970132,6.100962726492712,4.19389681705179,-3.1799999999999993,22.994207103841575,11.616183965731768,6.421094547445443,"inactive"
"CHEMBL3752195",3.5161000000000016,117.49870000000004,171.71672589428678,53.52,389.5030000000002,389.22156048400007,6,1,6,1,6,0,6,29,56,0,0,4,3,1,1,1,1,1,2,0,0,0.30434782608695654,17.006139270292696,9.959038941958049,7.292968038609915,5.219129647684075,3.3923375913069505,9.959038941958049,7.292968038609915,5.219129647684075,3.3923375913069505,-3.1199999999999997,19.20749134828615,8.920901038119371,4.83907642867206,"inactive"
"CHEMBL3752270",3.6061000000000023,118.35470000000004,171.96229162564725,44.29,385.5150000000002,385.226645864,5,1,4,1,5,0,5,29,56,0,0,5,3,1,2,1,1,1,2,0,1,0.3333333333333333,16.934754273012302,10.482406082402886,7.984603671604211,5.99835761126186,4.289920166436224,10.482406082402886,7.984603671604211,5.99835761126186,4.289920166436224,-2.919999999999999,18.13038337483024,7.835904025160163,3.7011722142336643,"inactive"
"CHEMBL3752900",4.0378000000000025,83.84670000000003,118.92565882013588,19.03,274.79499999999996,274.123676288,2,1,7,1,1,0,3,19,38,0,0,2,2,0,0,1,0,0,1,0,0,0.25,11.787849316784683,6.817560700915292,5.02718088147545,3.4365321958804738,2.4303926216219973,6.439596227906065,4.590745101003465,3.2014350930927344,2.2582895976691297,-1.5099999999999998,13.910966297833657,6.596991445412926,3.49150047382057,"active"
"CHEMBL3753967",3.6061000000000023,118.35470000000004,171.96229162564725,44.29,385.5150000000002,385.226645864,5,1,4,1,5,0,5,29,56,0,0,5,3,1,2,1,1,1,2,0,1,0.3333333333333333,16.934754273012302,10.482406082402886,7.979137460441004,5.978956235426157,4.2891961004902495,10.482406082402886,7.979137460441004,5.978956235426157,4.2891961004902495,-2.919999999999999,18.13038337483024,7.835904025160163,3.7011722142336643,"inactive"
"CHEMBL3754166",4.146900000000003,86.53670000000002,122.48994019889558,19.03,319.24600000000004,318.073160708,2,1,7,1,1,0,3,19,38,0,0,2,2,0,0,1,0,0,1,0,0,0.25,12.617916909880933,7.232594497463418,5.506420629795156,3.6946867318097745,2.619374858126611,6.439596227906065,4.590745101003465,3.2014350930927344,2.2582895976691297,-1.3199999999999998,14.096802314651358,6.732833152520825,3.581606022344659,"active"
"CHEMBL3806255",1.9656799999999994,82.56110000000004,125.62131227523277,88.89,288.39899999999994,288.206244768,6,3,5,3,3,0,6,21,45,2,0,2,1,1,1,1,0,0,0,1,1,0.6666666666666666,12.763926038380744,7.6186236814753086,6.086128766352778,3.8766187028490773,2.75732990780337,7.6186236814753086,6.086128766352778,3.8766187028490773,2.75732990780337,-2.0300000000000002,15.360570833716773,7.673047072026621,4.778322948171639,"inactive"
"CHEMBL393436",4.4421000000000035,103.49970000000005,157.6866213502077,50.53,369.44000000000005,369.185255228,5,1,6,1,5,0,6,27,51,0,0,4,3,1,1,1,1,1,2,0,0,0.38095238095238093,15.450331085573165,9.467142728550263,6.879288823585979,4.91069869898798,3.514418921574636,9.467142728550263,6.879288823585979,4.91069869898798,3.514418921574636,-2.599999999999999,17.79591880228036,7.962500000000002,4.218735827664401,"inactive"
"CHEMBL404956",3.2426200000000014,83.55770000000005,129.61480690395948,30.49,301.361,301.1478071,3,1,4,1,3,0,4,22,42,2,0,3,2,1,1,0,1,1,2,0,0,0.3333333333333333,12.589284089392857,7.53926705093649,5.472320870290511,3.8129803219736504,2.663283531655058,7.53926705093649,5.472320870290511,3.8129803219736504,2.663283531655058,-1.9099999999999997,15.00376874840794,6.899834703268062,3.457732177176584,"active"
"CHEMBL408868",3.4571000000000014,90.42470000000004,140.86608295742175,39.72,333.81500000000005,333.11317118,4,1,5,1,4,0,5,23,43,2,0,3,2,1,1,0,1,1,2,0,0,0.3333333333333333,13.753461325875175,8.029603959641513,5.794118864213337,4.036771217228758,2.8191161290271265,7.651639486632285,5.357683083741353,3.8016741144410204,2.6570240373145193,-1.7499999999999996,16.11992715920916,7.683984,3.9637190082644627,"inactive"
"CHEMBL410270",5.994700000000005,226.88559999999944,353.6844746329401,182.85,833.9390000000001,833.3635928320002,15,2,15,2,12,1,15,61,112,1,1,7,5,2,2,2,2,2,3,0,0,0.34782608695652173,34.782503880299714,19.982568219187115,14.97087295424667,11.409716527760425,8.154863597199538,19.982568219187115,14.97087295424667,11.409716527760425,8.154863597199538,-6.739999999999999,43.8287232191744,20.0101026375752,10.353751291950223,"inactive"
"CHEMBL411293",5.588220000000004,145.85999999999981,227.63473375315715,64.14000000000001,551.6420000000003,551.2078995560001,7,0,6,0,8,0,11,39,67,0,0,6,5,0,1,4,0,1,1,0,0,0.35714285714285715,22.557683080741818,13.946674366475067,10.942386711409322,8.36827365936501,6.0621564690132255,12.96107580682158,9.880314914680534,7.26176455294575,5.2274678722263115,-3.439999999999999,25.817448968873638,10.271181788128544,5.1240407823144185,"inactive"
"CHEMBL42",3.7227000000000023,96.44370000000004,140.93460594163878,30.869999999999997,326.8310000000001,326.129824288,4,1,0,1,4,0,5,23,42,0,0,4,2,1,2,0,1,2,2,0,0,0.2777777777777778,13.84541321460113,8.265275903233299,6.494224846804241,4.6613462090138515,3.235161703909333,7.887311430224071,6.057789066332256,4.426249106226114,3.0688181488680373,-2.0399999999999996,14.545837274701016,5.870760385193409,2.799077045717136,"active"
"CHEMBL445",3.826400000000003,85.91470000000005,120.89752012423182,12.03,263.38399999999996,263.167399672,1,1,3,1,1,0,1,20,41,0,0,3,2,0,1,0,0,0,2,0,1,0.2631578947368421,12.024579547452825,7.4122841352177495,5.324321915442575,4.0215459522531685,2.9973099616446386,7.4122841352177495,5.324321915442575,4.0215459522531685,2.9973099616446386,-1.8599999999999994,13.1383245385578,6.06175238086963,2.5432784027273465,"inactive"
"CHEMBL460402",6.6340000000000074,155.7934999999997,227.47813469268547,32.78,508.7060000000005,508.30897852,4,0,9,0,3,1,4,38,78,0,0,5,3,1,2,0,1,1,3,0,1,0.38235294117647056,22.70175864563134,14.262752832046356,10.57616979017563,7.875773287196009,5.71585594511503,14.262752832046356,10.57616979017563,7.875773287196009,5.71585594511503,-3.369999999999999,26.24561838824953,12.926896596428582,6.543905892055543,"inactive"
"CHEMBL47482",2.681400000000001,66.58740000000003,95.91738321223431,26.02,209.29199999999997,209.12044948,1,2,1,1,1,0,1,16,31,0,0,3,2,0,1,0,0,0,2,0,1,0.2,9.187716254269354,5.755654169683151,4.3626922572145,3.4776234494534988,2.69690559138565,5.755654169683151,4.3626922572145,3.4776234494534988,2.69690559138565,-1.5999999999999996,9.613563355145748,3.762846080794799,1.3618036776636022,"inactive"
"CHEMBL478617",4.303200000000004,103.05330000000004,159.3723232022346,40.54,367.46400000000006,367.194757292,3,1,6,1,3,0,4,27,53,2,2,4,2,2,2,0,2,2,2,0,0,0.43478260869565216,15.481240383864726,9.875042866201836,7.962304650007043,6.215256724066249,4.867673067443534,9.875042866201836,7.962304650007043,6.215256724066249,4.867673067443534,-2.039999999999999,18.329215372052044,7.528538665771485,3.8252342632672915,"inactive"
"CHEMBL479",5.885600000000006,110.68000000000006,159.52720143920928,6.48,370.5870000000002,370.15374083200004,2,0,4,0,4,0,4,25,51,1,1,4,2,1,2,0,1,2,2,0,0,0.42857142857142855,16.70535977441939,11.228824513089661,8.937397847021774,7.2959191869221405,5.47367561123882,9.187583060770349,6.9739680792800565,5.440312393611473,3.9639633216780443,-1.1,17.3206547725985,7.6461936355218905,3.574511597657241,"inactive"
"CHEMBL505",3.8186000000000027,80.70300000000005,119.5959557755756,16.130000000000003,274.795,274.123676288,2,0,5,0,2,0,3,19,38,1,1,2,2,0,0,1,0,0,1,0,0,0.3125,12.138686595107327,6.855048253321955,5.387126967594817,3.4341296842048092,2.275778575273882,6.477083780312729,4.950691187122832,3.182153368865324,2.1497904176041396,-1.3800000000000001,14.03810833666951,6.68985926125854,4.049073463055102,"active"
"CHEMBL51",2.423800000000001,108.72320000000003,166.14307044068912,75.17,395.43400000000014,395.16451978399994,6,1,5,1,5,0,7,29,51,0,0,4,3,1,1,1,1,1,2,0,0,0.3181818181818182,15.935929645226654,9.7673685215258,7.419585149131591,5.616321486987081,3.9120501077570125,9.7673685215258,7.419585149131591,5.616321486987081,3.9120501077570125,-3.0599999999999996,19.264858189070733,8.126207150619834,4.048073139800842,"inactive"
"CHEMBL511",2.658400000000001,86.83500000000005,126.53101056280077,28.6,285.391,285.184112356,4,0,7,0,4,0,4,21,44,0,0,2,2,0,0,1,0,0,1,0,0,0.35294117647058826,12.99001157404039,7.124491140227349,5.260842245147284,3.3228949525527596,2.087452440255046,7.124491140227349,5.260842245147284,3.3228949525527596,2.087452440255046,-2.07,15.321334547987698,7.643445481761465,4.756111211982377,"active"
"CHEMBL516",4.697900000000004,94.56500000000005,132.14194165390688,3.24,287.4060000000001,287.167399672,1,0,0,0,1,0,1,22,43,0,0,4,2,1,2,0,1,1,2,0,1,0.23809523809523808,13.04914341214241,8.102160049622393,6.289663546508975,4.846861124118005,3.584014256986162,8.102160049622393,6.289663546508975,4.846861124118005,3.584014256986162,-2.119999999999999,13.53656022299379,5.583074218125634,2.3181268273363704,"active"
"CHEMBL516088",4.320000000000004,108.06250000000006,169.97654646550782,38.77,403.4690000000002,403.195900164,4,0,9,0,4,0,6,29,56,0,0,3,2,1,1,0,1,1,2,0,0,0.43478260869565216,16.703543815919392,9.988331884240047,7.231032998826131,5.371539858867956,3.7595661531414732,9.988331884240047,7.231032998826131,5.371539858867956,3.7595661531414732,-2.4699999999999993,21.243953213231745,10.34779683137283,5.535999888222247,"inactive"
"CHEMBL534",4.014400000000004,91.54850000000005,134.63343005654642,20.310000000000002,309.4340000000001,309.11873522800005,2,0,0,0,3,0,3,22,41,0,0,4,2,1,2,1,1,1,1,0,1,0.3157894736842105,13.579842278425906,8.716844789138776,7.118445319611816,5.725135165390006,4.398988106293765,7.83719197788388,6.202329241776528,4.76968327457412,3.5580961569565743,-1.71,13.918983667945433,5.488133515608595,2.2505364732662927,"active"
"CHEMBL551340",3.3862000000000023,88.92100000000003,128.83436533178713,29.020000000000003,297.427,297.129968608,3,0,5,0,4,0,4,21,40,0,0,3,3,0,0,2,0,0,1,0,0,0.29411764705882354,13.22915788577849,7.943622204297401,6.5635036255456995,4.815381438190253,3.684676532720065,7.1271256233696745,5.426753794859577,3.5425488440161788,2.4727368388020805,-1.78,14.1696580413797,6.327821848555249,3.281472030747653,"inactive"
"CHEMBL556449",4.261700000000003,107.94600000000003,162.61400644645252,38.88,375.45100000000014,375.18592392400006,5,0,4,0,5,0,6,28,50,0,0,5,4,1,1,2,1,1,2,0,0,0.2727272727272727,15.57776958671727,9.698794751130707,7.3412481419193,5.582171335626553,4.081899614283471,9.698794751130707,7.3412481419193,5.582171335626553,4.081899614283471,-3.1499999999999995,16.982887192164096,7.110004367878112,3.149895548277702,"active"
"CHEMBL556506",3.5417000000000023,90.68400000000005,132.27667180151337,29.020000000000003,293.414,293.18919773600004,3,0,5,0,3,0,3,22,45,1,0,3,2,0,1,1,0,0,1,0,1,0.3684210526315789,13.581763283576526,7.873577871285062,6.256394079130189,4.41287692264913,3.2559576218540744,7.873577871285062,6.256394079130189,4.41287692264913,3.2559576218540744,-1.9999999999999998,14.917355371900827,6.40582726326743,2.9489795918367347,"active"
"CHEMBL558467",3.754100000000003,104.15700000000007,153.40785025082897,24.3,352.4570000000001,352.20632502,4,0,4,0,4,0,5,26,51,0,0,4,3,1,1,1,1,1,2,0,0,0.38095238095238093,15.398505183648433,9.227093049808643,7.294962272075734,5.36596550119716,3.81472784310775,9.227093049808643,7.294962272075734,5.36596550119716,3.81472784310775,-2.3999999999999995,17.035920628639268,7.076871862331877,3.312963900013012,"active"
"CHEMBL559061",3.685900000000003,121.65400000000005,178.26251026422213,27.54,409.5530000000001,409.264174244,5,0,7,0,5,0,6,30,62,0,0,4,3,1,1,1,1,1,2,0,0,0.4583333333333333,18.259932341521488,10.806762177342279,8.615234461714092,6.158935857397727,4.2794123519496585,10.806762177342279,8.615234461714092,6.158935857397727,4.2794123519496585,-2.439999999999999,20.817503906142928,9.144796120483575,4.653460200577482,"inactive"
"CHEMBL560120",2.7362,116.58270000000006,179.3441439882507,68.5,441.3590000000001,440.13819605199996,7,1,7,1,7,0,9,29,55,0,0,3,2,1,1,1,1,1,1,0,0,0.5,18.17067131020079,10.454939907592546,8.09791990313207,5.950676075574165,3.70308001150332,9.699010961574093,7.283519649650858,5.211646796836148,3.4149997621209707,-1.9599999999999993,21.741796325387607,9.693819408820946,5.556935178462023,"inactive"
"CHEMBL560741",4.329800000000003,90.34100000000005,131.63796912815,3.24,295.40100000000007,295.17362792399996,1,0,5,0,1,0,2,22,44,0,0,3,2,0,1,0,0,0,2,0,1,0.3,13.272407346772384,7.8161216207232815,6.272549332977163,4.32805132979912,3.120347563029096,7.8161216207232815,6.272549332977163,4.32805132979912,3.120347563029096,-1.9299999999999993,14.98456335435568,6.450367990756464,3.2793404797157755,"active"
"CHEMBL560917",2.9162000000000017,150.1637999999998,225.45388462071222,91.02000000000001,535.6700000000004,535.2253255359999,9,1,8,1,9,0,10,38,71,0,0,5,3,1,2,1,1,2,2,0,0,0.39285714285714285,22.61553449997886,13.767606667466538,10.924641903814814,8.500933371806125,6.276442461451411,12.951110086538812,9.840864947327994,7.370664992972199,5.200335640088673,-3.499999999999999,26.12084668578175,11.084462369801864,5.369094693028096,"inactive"
"CHEMBL563451",3.923420000000003,108.93600000000006,155.60725696229935,24.3,348.49400000000014,348.231396896,4,0,4,0,4,0,4,26,54,0,0,4,3,1,1,1,1,1,2,0,0,0.4090909090909091,16.020540710639207,9.53811081330403,7.654094651029368,5.5733106768607525,3.918400430939546,9.53811081330403,7.654094651029368,5.5733106768607525,3.918400430939546,-2.3299999999999996,17.10232939527104,7.11903287743914,3.3374381641026134,"active"
"CHEMBL563920",4.083700000000003,90.22600000000006,131.13362545890257,29.270000000000003,294.39799999999997,294.17321332399996,3,0,5,0,3,0,3,22,44,1,0,3,3,0,0,2,0,0,1,0,0,0.3157894736842105,13.41304146654351,7.724988267734722,5.964639767604273,4.061306475256146,2.8816412711383266,7.724988267734722,5.964639767604273,4.061306475256146,2.8816412711383266,-2.1299999999999994,14.792585950274818,6.323357649228417,2.9010071280144305,"active"
"CHEMBL564",4.241000000000003,87.18400000000005,124.95015410978682,6.48,284.42800000000005,284.13471963999996,2,0,4,0,3,0,3,20,40,0,0,3,2,0,1,0,0,1,2,0,0,0.29411764705882354,12.859294559468157,7.853541728304391,6.429755695521868,4.64933468516525,3.6628525247241734,7.037045147376665,5.345978739035042,3.519066306331324,2.5671038483284754,-1.4499999999999997,13.529274335340189,5.8974041608264,2.6928367155024646,"active"
"CHEMBL564226",4.146700000000004,92.88900000000005,133.05702382056688,16.130000000000003,292.426,292.193948768,2,0,5,0,2,0,2,22,46,1,0,3,2,0,1,1,0,0,1,0,1,0.35,13.711899957266194,8.023846758457404,6.3807190833830525,4.5175008306544955,3.353836431232817,8.023846758457404,6.3807190833830525,4.5175008306544955,3.353836431232817,-1.9299999999999995,14.98456335435568,6.450367990756464,2.97495342380739,"active"
"CHEMBL564370",2.987300000000001,145.78329999999988,219.0889425063156,91.02000000000001,521.6430000000003,521.209675472,9,1,6,1,9,0,10,37,68,0,0,5,3,1,2,1,1,2,2,0,0,0.37037037037037035,21.90842771879231,13.310499886279992,10.570036159724166,8.272160020976846,6.1801677294269695,12.494003305352264,9.486259203237346,7.141891642142919,5.104060908064231,-3.499999999999999,25.162222222222223,10.469320672023375,5.0336108220603535,"inactive"
"CHEMBL567993",3.312540000000002,109.40790000000005,160.95740552975073,70.15,367.49700000000007,367.23721054800006,6,2,5,2,5,1,6,27,56,0,0,3,2,1,1,1,0,0,1,1,1,0.47619047619047616,16.61976808603731,9.571563187664735,7.630482172815983,5.044484240454847,3.574999624459313,9.571563187664735,7.630482172815983,5.044484240454847,3.574999624459313,-2.6299999999999994,19.140474256478754,8.374222290471389,4.9635633016985725,"inactive"
"CHEMBL568400",4.310920000000003,114.69090000000003,175.19899586911745,70.15,422.36000000000007,421.14361578000006,6,2,5,2,5,1,8,28,53,0,0,3,2,1,1,1,0,0,1,1,1,0.45,17.810204654903046,10.126206315956713,8.195193505795016,5.6153331718025505,3.614431468674412,9.370277369938258,7.380793252313804,4.8763038930645335,3.3163402870518017,-2.05,20.678300280657066,8.967017517203136,5.264601524767824,"inactive"
"CHEMBL572034",4.763320000000005,104.68280000000006,152.05109685279382,23.47,337.507,337.240564612,2,1,7,1,2,0,2,25,56,1,1,3,2,1,1,0,1,1,2,0,0,0.4782608695652174,15.402134401578186,9.730991434815698,7.477296964478574,5.530246515065128,3.833941244791415,9.730991434815698,7.477296964478574,5.530246515065128,3.833941244791415,-1.6399999999999997,18.160087571774024,9.16689405310284,5.41834041056684,"inactive"
"CHEMBL577912",3.6575200000000017,109.68090000000004,164.89572964223578,70.15,387.915,387.182588132,6,2,5,2,5,1,7,27,53,0,0,3,2,1,1,1,0,0,1,1,1,0.45,16.753661505064994,9.638509897178576,7.7043312506403865,5.1226090291846305,3.515949026516014,9.260545424169349,7.267895470168401,4.870632713845145,3.3899608688462712,-2.3399999999999994,19.422371763233382,8.565918144541158,5.098497092261113,"inactive"
"CHEMBL578170",3.312540000000002,109.40790000000004,160.95740552975073,70.15,367.49700000000007,367.23721054800006,6,2,5,2,5,1,6,27,56,0,0,3,2,1,1,1,0,0,1,1,1,0.47619047619047616,16.61976808603731,9.571563187664735,7.627027849122035,5.0779778895087375,3.4936334566780674,9.571563187664735,7.627027849122035,5.0779778895087375,3.4936334566780674,-2.6299999999999994,19.140474256478754,8.374222290471389,4.9635633016985725,"inactive"
"CHEMBL589388",4.890700000000004,97.12400000000005,150.39449729113497,8.17,358.407,358.165683332,2,0,3,0,2,0,5,26,47,0,0,4,3,0,1,1,0,1,2,0,0,0.3333333333333333,14.682656669477344,8.869434844579635,7.029954217186312,5.239229969422097,3.902212762844995,8.869434844579635,7.029954217186312,5.239229969422097,3.902212762844995,-2.269999999999999,17.159265427270167,6.469788269917366,3.11750697784573,"inactive"
"CHEMBL592752",4.180320000000004,96.85900000000004,137.89789108235624,8.17,304.43699999999995,304.193948768,2,0,3,0,2,0,2,23,47,0,0,4,3,0,1,1,0,1,2,0,0,0.3333333333333333,14.048763250449664,8.552488135065795,6.820870282738491,5.067405251050145,3.839725386069563,8.552488135065795,6.820870282738491,5.067405251050145,3.839725386069563,-2.0599999999999996,14.527092208382276,5.85921321332932,2.6794280612491153,"inactive"
"CHEMBL59733",2.2188999999999997,120.42190000000005,186.74218333842694,88.75999999999999,442.5850000000002,442.20386181999993,7,2,10,1,7,1,8,31,61,1,0,4,2,2,2,1,1,1,1,1,1,0.5217391304347826,18.55835076385516,11.900760505391332,9.247420981837863,6.655493328575538,4.506716823937388,11.021107694136436,8.268303874036567,5.8535425971863235,3.8304180462841493,-2.2899999999999996,21.923695425102192,10.347196312858598,6.119377558834421,"inactive"
"CHEMBL598753",3.843200000000002,90.64540000000004,130.07753508787303,35.25,289.378,289.146664228,2,2,2,1,2,0,2,22,41,1,1,4,3,0,1,0,0,0,3,0,1,0.2,12.673314813922845,7.689393810424866,5.889306319869229,4.75450853704064,3.7103669896875684,7.689393810424866,5.889306319869229,4.75450853704064,3.7103669896875684,-2.319999999999999,13.350352640370277,5.147510339029909,1.9151427063911857,"inactive"
"CHEMBL60143",4.328400000000004,149.93219999999977,231.191921475198,88.18,535.6850000000003,535.304621412,8,1,11,1,6,2,8,39,80,1,0,4,2,2,2,0,1,1,2,1,1,0.5161290322580645,23.357589416270592,13.99454010715875,11.420381693049004,6.93005952512455,4.686768130609506,13.99454010715875,11.420381693049004,6.93005952512455,4.686768130609506,-3.3899999999999992,28.61380209160318,13.10974581290428,9.096040926816828,"inactive"
"CHEMBL605405",4.565520000000004,98.37900000000003,137.20828805017197,8.17,302.421,302.178298704,2,0,2,0,2,0,2,23,45,0,0,4,3,0,1,1,0,1,2,0,0,0.23809523809523808,13.78925022645582,8.26291433613099,6.530057516754959,4.749842398884742,3.5364407252900283,8.26291433613099,6.530057516754959,4.749842398884742,3.5364407252900283,-2.3199999999999994,14.28358838568298,5.7097968973870845,2.595903095627609,"inactive"
"CHEMBL606036",5.199120000000004,101.86100000000005,156.75943940553154,8.17,372.43399999999997,372.181333396,2,0,3,0,2,0,5,27,50,0,0,4,3,0,1,1,0,1,2,0,0,0.36363636363636365,15.605306400287718,9.280118447102595,7.529954217186314,5.50584319751524,4.055442715770562,9.280118447102595,7.529954217186314,5.50584319751524,4.055442715770562,-2.269999999999999,18.11005851853865,6.714765092521966,3.4817022145498315,"inactive"
"CHEMBL608689",4.160300000000003,82.51500000000006,116.43798368214404,3.24,253.38900000000004,253.183049736,1,0,6,0,1,0,1,19,42,0,0,2,2,0,0,0,0,0,2,0,0,0.3333333333333333,11.919386900145488,7.017620721716161,5.319457513278887,3.5020095952831825,2.5081158815329863,7.017620721716161,5.319457513278887,3.5020095952831825,2.5081158815329863,-1.5999999999999996,13.822967863894139,7.103192344217984,4.216306288434834,"inactive"
"CHEMBL62592",3.346000000000002,120.85990000000005,181.29067749212055,75.87,417.59400000000016,417.299142108,6,2,12,1,5,1,6,30,69,1,0,2,1,1,1,0,1,1,1,0,0,0.6666666666666666,18.938798539770914,11.44786291459125,8.543402587184513,5.75844286711205,3.582961280021455,11.44786291459125,8.543402587184513,5.75844286711205,3.582961280021455,-1.92,24.350373054269493,12.701937010098156,7.725697699652777,"inactive"
"CHEMBL62716",2.5658000000000003,114.0589000000001,173.91990422419474,75.87,401.55100000000016,401.26784197999996,6,2,8,1,5,1,6,29,64,1,0,3,1,2,2,0,1,1,1,1,1,0.6521739130434783,18.024584977397815,10.793015721216191,9.375539880643071,5.857411806769972,3.5338145255158713,10.793015721216191,9.375539880643071,5.857411806769972,3.5338145255158713,-1.9199999999999997,21.780860312300746,9.264269687287662,6.029647337423064,"inactive"
"CHEMBL62726",4.738000000000005,121.68900000000004,183.1884758139969,49.85,428.5980000000001,428.21336388399993,5,0,11,0,5,1,6,30,62,0,0,3,2,1,1,1,1,1,1,0,0,0.5,18.663543411162504,11.86264159309434,8.665512737876885,6.32041078600257,4.31657348327205,10.982988781839445,7.717818544878013,5.4625560988264095,3.6257784058933558,-2.1799999999999997,22.50398317470214,11.864793590199923,6.673662535804007,"inactive"
"CHEMBL629",4.168600000000003,90.54200000000006,127.47243372522377,3.24,277.411,277.183049736,1,0,3,0,1,0,1,21,44,0,0,3,2,0,1,0,0,0,2,0,1,0.3,12.971793142952784,7.769385701641229,6.024044450132914,4.2035214253293,3.1035522228824806,7.769385701641229,6.024044450132914,4.2035214253293,3.1035522228824806,-1.8599999999999994,14.093099980398282,6.275955030244733,3.0846273208160424,"active"
"CHEMBL62948",2.822300000000001,98.64350000000006,154.5987324134991,59.080000000000005,360.4540000000002,360.204907376,6,0,8,0,5,1,6,26,54,0,0,3,1,2,2,0,1,1,1,1,1,0.6,15.485239510668977,9.582238179706525,6.892526129299631,4.872684950219713,3.1436423431495335,9.582238179706525,6.892526129299631,4.872684950219713,3.1436423431495335,-2.0799999999999996,18.703393347050756,9.031237074038648,5.2076823219079875,"inactive"
